"","id_user","post"
"1587",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1588",2,NA
"1589",2,NA
"1590",2,NA
"1591",2,NA
"1592",2,NA
"1593",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1594",2,"Grande Cristo Ucv"
"1595",2,"Interesting :)"
"1596",2,"Another advantage of knowing more than one language."
"1597",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1598",2,NA
"1599",2,"Yo?... #istrue *.*"
"1600",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1601",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1602",2,"Tu esta noche en la discoteca con tus amigos:"
"1603",2,"Humberto Jose Ojeda"
"1604",2,"<3"
"1605",2,"Cute Animal Costumes for Babies <3"
"1606",2,NA
"1607",2,"Deja que hablen de ti #MEGACirco"
"1608",2,NA
"1609",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1610",2,NA
"1611",2,NA
"1612",2,NA
"1613",2,NA
"1614",2,NA
"1615",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1616",2,"Grande Cristo Ucv"
"1617",2,"Interesting :)"
"1618",2,"Another advantage of knowing more than one language."
"1619",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1620",2,NA
"1621",2,"Yo?... #istrue *.*"
"1622",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1623",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1624",2,"Tu esta noche en la discoteca con tus amigos:"
"1625",2,"Humberto Jose Ojeda"
"1626",2,"<3"
"1627",2,"Cute Animal Costumes for Babies <3"
"1628",2,NA
"1629",2,"Deja que hablen de ti #MEGACirco"
"1630",2,NA
"1631",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1632",2,NA
"1633",2,NA
"1634",2,NA
"1635",2,NA
"1636",2,NA
"1637",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1638",2,"Grande Cristo Ucv"
"1639",2,"Interesting :)"
"1640",2,"Another advantage of knowing more than one language."
"1641",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1642",2,NA
"1643",2,"Yo?... #istrue *.*"
"1644",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1645",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1646",2,"Tu esta noche en la discoteca con tus amigos:"
"1647",2,"Humberto Jose Ojeda"
"1648",2,"<3"
"1649",2,"Cute Animal Costumes for Babies <3"
"1650",2,NA
"1651",2,"Deja que hablen de ti #MEGACirco"
"1652",2,NA
"1653",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1654",2,NA
"1655",2,NA
"1656",2,NA
"1657",2,NA
"1658",2,NA
"1659",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1660",2,"Grande Cristo Ucv"
"1661",2,"Interesting :)"
"1662",2,"Another advantage of knowing more than one language."
"1663",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1664",2,NA
"1665",2,"Yo?... #istrue *.*"
"1666",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1667",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1668",2,"Tu esta noche en la discoteca con tus amigos:"
"1669",2,"Humberto Jose Ojeda"
"1670",2,"<3"
"1671",2,"Cute Animal Costumes for Babies <3"
"1672",2,NA
"1673",2,"Deja que hablen de ti #MEGACirco"
"1674",2,NA
"1675",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1676",2,NA
"1677",2,NA
"1678",2,NA
"1679",2,NA
"1680",2,NA
"1681",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1682",2,"Grande Cristo Ucv"
"1683",2,"Interesting :)"
"1684",2,"Another advantage of knowing more than one language."
"1685",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1686",2,NA
"1687",2,"Yo?... #istrue *.*"
"1688",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1689",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1690",2,"Tu esta noche en la discoteca con tus amigos:"
"1691",2,"Humberto Jose Ojeda"
"1692",2,"<3"
"1693",2,"Cute Animal Costumes for Babies <3"
"1694",2,NA
"1695",2,"Deja que hablen de ti #MEGACirco"
"1696",2,NA
"1697",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1698",2,NA
"1699",2,NA
"1700",2,NA
"1701",2,NA
"1702",2,NA
"1703",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1704",2,"Grande Cristo Ucv"
"1705",2,"Interesting :)"
"1706",2,"Another advantage of knowing more than one language."
"1707",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1708",2,NA
"1709",2,"Yo?... #istrue *.*"
"1710",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1711",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1712",2,"Tu esta noche en la discoteca con tus amigos:"
"1713",2,"Humberto Jose Ojeda"
"1714",2,"<3"
"1715",2,"Cute Animal Costumes for Babies <3"
"1716",2,NA
"1717",2,"Deja que hablen de ti #MEGACirco"
"1718",2,NA
"1719",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1720",2,NA
"1721",2,NA
"1722",2,NA
"1723",2,NA
"1724",2,NA
"1725",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1726",2,"Grande Cristo Ucv"
"1727",2,"Interesting :)"
"1728",2,"Another advantage of knowing more than one language."
"1729",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1730",2,NA
"1731",2,"Yo?... #istrue *.*"
"1732",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1733",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1734",2,"Tu esta noche en la discoteca con tus amigos:"
"1735",2,"Humberto Jose Ojeda"
"1736",2,"<3"
"1737",2,"Cute Animal Costumes for Babies <3"
"1738",2,NA
"1739",2,"Deja que hablen de ti #MEGACirco"
"1740",2,NA
"1741",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1742",2,NA
"1743",2,NA
"1744",2,NA
"1745",2,NA
"1746",2,NA
"1747",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1748",2,"Grande Cristo Ucv"
"1749",2,"Interesting :)"
"1750",2,"Another advantage of knowing more than one language."
"1751",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1752",2,NA
"1753",2,"Yo?... #istrue *.*"
"1754",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1755",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1756",2,"Tu esta noche en la discoteca con tus amigos:"
"1757",2,"Humberto Jose Ojeda"
"1758",2,"<3"
"1759",2,"Cute Animal Costumes for Babies <3"
"1760",2,NA
"1761",2,"Deja que hablen de ti #MEGACirco"
"1762",2,NA
"1763",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1764",2,NA
"1765",2,NA
"1766",2,NA
"1767",2,NA
"1768",2,NA
"1769",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1770",2,"Grande Cristo Ucv"
"1771",2,"Interesting :)"
"1772",2,"Another advantage of knowing more than one language."
"1773",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1774",2,NA
"1775",2,"Yo?... #istrue *.*"
"1776",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1777",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1778",2,"Tu esta noche en la discoteca con tus amigos:"
"1779",2,"Humberto Jose Ojeda"
"1780",2,"<3"
"1781",2,"Cute Animal Costumes for Babies <3"
"1782",2,NA
"1783",2,"Deja que hablen de ti #MEGACirco"
"1784",2,NA
"1785",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1786",2,NA
"1787",2,NA
"1788",2,NA
"1789",2,NA
"1790",2,NA
"1791",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1792",2,"Grande Cristo Ucv"
"1793",2,"Interesting :)"
"1794",2,"Another advantage of knowing more than one language."
"1795",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1796",2,NA
"1797",2,"Yo?... #istrue *.*"
"1798",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1799",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1800",2,"Tu esta noche en la discoteca con tus amigos:"
"1801",2,"Humberto Jose Ojeda"
"1802",2,"<3"
"1803",2,"Cute Animal Costumes for Babies <3"
"1804",2,NA
"1805",2,"Deja que hablen de ti #MEGACirco"
"1806",2,NA
"1807",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1808",2,NA
"1809",2,NA
"1810",2,NA
"1811",2,NA
"1812",2,NA
"1813",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1814",2,"Grande Cristo Ucv"
"1815",2,"Interesting :)"
"1816",2,"Another advantage of knowing more than one language."
"1817",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1818",2,NA
"1819",2,"Yo?... #istrue *.*"
"1820",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1821",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1822",2,"Tu esta noche en la discoteca con tus amigos:"
"1823",2,"Humberto Jose Ojeda"
"1824",2,"<3"
"1825",2,"Cute Animal Costumes for Babies <3"
"1826",2,NA
"1827",2,"Deja que hablen de ti #MEGACirco"
"1828",2,NA
"1829",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1830",2,NA
"1831",2,NA
"1832",2,NA
"1833",2,NA
"1834",2,NA
"1835",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1836",2,"Grande Cristo Ucv"
"1837",2,"Interesting :)"
"1838",2,"Another advantage of knowing more than one language."
"1839",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1840",2,NA
"1841",2,"Yo?... #istrue *.*"
"1842",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1843",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1844",2,"Tu esta noche en la discoteca con tus amigos:"
"1845",2,"Humberto Jose Ojeda"
"1846",2,"<3"
"1847",2,"Cute Animal Costumes for Babies <3"
"1848",2,NA
"1849",2,"Deja que hablen de ti #MEGACirco"
"1850",2,NA
"1851",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1852",2,NA
"1853",2,NA
"1854",2,NA
"1855",2,NA
"1856",2,NA
"1857",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1858",2,"Grande Cristo Ucv"
"1859",2,"Interesting :)"
"1860",2,"Another advantage of knowing more than one language."
"1861",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1862",2,NA
"1863",2,"Yo?... #istrue *.*"
"1864",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1865",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1866",2,"Tu esta noche en la discoteca con tus amigos:"
"1867",2,"Humberto Jose Ojeda"
"1868",2,"<3"
"1869",2,"Cute Animal Costumes for Babies <3"
"1870",2,NA
"1871",2,"Deja que hablen de ti #MEGACirco"
"1872",2,NA
"1873",2,"Compartir por favor

La mas simple observación cuando esté en la playa. Solo 2 minutos pueden salvar su vida.

Si ve un espacio atravesado en las olas (como en la foto 1) no entre al mar. Eso se llama corriente de Resaca; es muy fuerte y le jalará hacia adentro del océano.

Compartir por favor, para prevenir a sus familiares y amigos. Tan solo un momento para mantenerlos informados. Nunca se sabe en esta época de El Niño.

#Seguridad #AmoLaPlaya #Verano #Playa"
"1874",2,NA
"1875",2,NA
"1876",2,NA
"1877",2,NA
"1878",2,NA
"1879",2,"Muchos lo entenderan de diferente manera pero esperó todos entiendan el mensaje..."
"1880",2,"Grande Cristo Ucv"
"1881",2,"Interesting :)"
"1882",2,"Another advantage of knowing more than one language."
"1883",2,"Dragón Ball en todo su esplendor....Esta de vuelta, Señores!!!! *.*"
"1884",2,NA
"1885",2,"Yo?... #istrue *.*"
"1886",2,"¿Quién no hace algo así con sus amigos? Igualito.

MIRA TAMBIÉN ESTE VIDEO: https://www.youtube.com/watch?v=nZvNr3So3Jw

NO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS."
"1887",2,"Hahaha, Victor, Ivan, Cristian, Emmanuel, ML, Jhony, Pedro, para la próxima feria de ciencias XD"
"1888",2,"Tu esta noche en la discoteca con tus amigos:"
"1889",2,"Humberto Jose Ojeda"
"1890",2,"<3"
"1891",2,"Cute Animal Costumes for Babies <3"
"1892",2,NA
"1893",2,"Deja que hablen de ti #MEGACirco"
